FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Equities,SBAC,SBA Communications,,296.0,2820.3391079954786,-2984.705458384189,834820.3759666616,CATALYSM,2022-11-30
Equities,DFS,Discover Financial,,106.18,9206.14346630456,9662.836890400216,977508.3132522184,CATALYSM,2022-11-30
Equities,ALGN,Align Technology,,196.66,2995.1026589360263,-554.1826044078554,589016.888906359,CATALYSM,2022-11-30
Equities,PSA,Public Storage,,289.86,1841.013397693932,3256.9506411644143,533636.1434555631,CATALYSM,2022-11-30
Equities,REGN,Regeneron,,751.7,3259.5223729675386,86.26427332763315,2450182.967759699,CATALYSM,2022-11-30
Equities,ETSY,Etsy,,132.09,227.8522870910504,-767.4909539215868,30097.008601856847,CATALYSM,2022-11-30
Equities,WMT,Walmart,,150.12,4987.407139658266,-7584.738110819779,748709.5598054989,CATALYSM,2022-11-30
Equities,DAL,Delta Air Lines,,35.3,5442.11728462093,-789.596491900182,192106.7401471188,CATALYSM,2022-11-30
Equities,MNST,Monster Beverage,,51.43,6503.567095113751,6392.655089505975,334478.4557017002,CATALYSM,2022-11-30
Equities,PWR,Quanta Services,,149.66,635.043155920979,-1079.0433310097592,95040.55871513372,CATALYSM,2022-11-30
Equities,ETR,Entergy,,113.93,8870.111720695157,11180.239718282752,1010571.8283387992,CATALYSM,2022-11-30
Equities,KR,Kroger,,48.36,3711.111388597913,23.795411262712747,179469.34675259504,CATALYSM,2022-11-30
Equities,IEX,IDEX Corporation,,235.46,5668.653511919921,10662.030508839473,1334741.1559166643,CATALYSM,2022-11-30
Equities,ZTS,Zoetis,,153.11,2467.589136498918,91.63977041844952,377812.57268934936,CATALYSM,2022-11-30
Equities,BG,Bunge Limited,,102.84,8608.70483182352,8371.887913006754,885319.2049047308,CATALYSM,2022-11-30
Equities,SRE,Sempra Energy,,79.24,5152.390495635379,439.0191677411282,408275.4228741474,CATALYSM,2022-11-30
Equities,ACGL,Arch Capital Group,,59.91,7758.556461710141,2137.3014503609834,464815.1176210545,CATALYSM,2022-11-30
Equities,TGT,Target Corporation,,163.51,2624.886178179266,307.08368129548086,429195.1389940918,CATALYSM,2022-11-30
Equities,ADSK,Autodesk,,201.95,6748.728358123308,14469.929726184617,1362905.691923002,CATALYSM,2022-11-30
Equities,EPAM,EPAM Systems,,368.58,2193.635373350368,-1922.3481902044623,808530.1259094785,CATALYSM,2022-11-30
Government Bond,NL0012818504,NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,107.32,3655.848965278022,343.1595747721727,392345.7109536373,CATALYSM,2022-11-30
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.95,3154.963736159366,-148.02419835888463,394212.7188331128,CATALYSM,2022-11-30
Government Bond,US912828WU04,TSY INFL IX N/B 0.125% 07/15/2024 ,BZ56VY8,124.43,12096.938703791047,-20.66137295689221,1505222.08291272,CATALYSM,2022-11-30
Government Bond,CA135087G997,CANADIAN GOVERNMENT RRB 0.5% 12/01/2050,BG7PCR0,132.17,2222.8924327880686,38.88205409310385,293799.692841599,CATALYSM,2022-11-30
Government Bond,GB00B6460505,UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,153.26,11661.87649122556,413.70148858510737,1787299.191045229,CATALYSM,2022-11-30
Government Bond,GB00BYY5F144,UNITED KINGDOM I/L GILT 0.125% 03/22/2026 REGS,BYY5F14,140.63,4874.352400732022,-929.1929801138374,685480.1781149443,CATALYSM,2022-11-30
Government Bond,ES00000128C6,BONOS Y OBLIG DEL ESTADO 2.9% 10/31/2046 144A,BYZ0LZ4,135.57,16907.18792224132,123.56230571742142,2292107.466618256,CATALYSM,2022-11-30
Government Bond,ES00000121S7,BONOS Y OBLIG DEL ESTADO 4.7% 07/30/2041 144A,B4KCFS6,164.8,2636.8635694186014,47.069367282147454,434555.1162401856,CATALYSM,2022-11-30
Government Bond,GB00BD9MZZ71,UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,327.52,3580.507301152404,-554.3909132598485,1172687.7512734353,CATALYSM,2022-11-30
Government Bond,AT0000A1K9C8,REPUBLIC OF AUSTRIA 0.75 % 10/20/2026 144A ,BYN4DC9,105.83,16971.934082673313,1029.883102724559,1796139.7839693166,CATALYSM,2022-11-30
Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,BZ0D4B2,182.2,4375.04326680553,725.6652064579993,797132.8832119675,CATALYSM,2022-11-30
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,105.06,81745.66587884659,-1329.430615023266,8588199.657231623,CATALYSM,2022-11-30
Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.93,2321.361489156741,555.6812645540392,334113.5591343297,CATALYSM,2022-11-30
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,218.65,3381.175704910209,688.9739692421788,739294.0678786172,CATALYSM,2022-11-30
Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.5,11997.80856396611,-302.8504656592692,1457733.7405218822,CATALYSM,2022-11-30
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.72,6340.693631191102,-81.24565655563842,1025416.974036225,CATALYSM,2022-11-30
Government Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,B128DH6,208.77,5219.887074373121,-802.3064338399776,1089755.8245168766,CATALYSM,2022-11-30
Government Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,BFZBGW6,157.5,6345.3328161254985,451.30149989371154,999389.918539766,CATALYSM,2022-11-30
Government Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,B05L4R2,147.86,10286.399252429324,-196.18390326797785,1520946.9934642,CATALYSM,2022-11-30
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,180.15,5338.514296636102,-689.7326532154306,961733.3505389936,CATALYSM,2022-11-30
Government Bond,GB0031790826,UNITED KINGDOM I/L GILT 2% 01/26/2035 REGS,3179082,310.56,2526.2070226465794,-0.0,784538.8529531216,CATALYSM,2022-11-30
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,367.96,3702.300749752368,-228.04537884576905,1362298.583878881,CATALYSM,2022-11-30
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.36,2768.285907957415,60.451081618751,344264.0355135841,CATALYSM,2022-11-30
CASH,USDCURR,CASH,,,,,4412030.25254014,CATALYSM,2022-11-30
