FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Government Bond,DE0001030575,DEUTSCHLAND I/L BOND 0.1 % 4/15/2046 REGS,BZ0D4B2,181.53,4568.020190665244,-109.73594539762588,829232.7052114618,Catalysm,2023-07-31
Government Bond,DK0009923807,KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.62,80829.38139341515,-12.271667215600347,8456369.881379094,Catalysm,2023-07-31
Government Bond,GB00BNNGP551,UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.07,2448.526757438409,-137.89334943539467,350310.7231867131,Catalysm,2023-07-31
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.62,3471.8009260896574,-51.29729500723556,755533.3175356312,Catalysm,2023-07-31
Government Bond,US9128287D64,TSY INFL IX N/B 0.25% 07/15/2029 ,BK53BD3,121.17,11664.438283938092,-60.39401727974263,1413379.986864779,Catalysm,2023-07-31
Government Bond,US912810FS25,TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.23,6436.5735985549145,-268.5269875445834,1037768.7612950088,Catalysm,2023-07-31
Government Bond,GB00B128DH60,UNITED KINGDOM I/L GILT 1.25% 11/22/2027 REGS,B128DH6,207.51,5066.845962715785,367.2986679776245,1051421.2057231525,Catalysm,2023-07-31
Government Bond,US912810SB52,TSY INFL IX N/B 1% 02/15/2048,BFZBGW6,157.18,6537.969414959115,-6.356359153426723,1027638.0326432736,Catalysm,2023-07-31
Government Bond,ES0000012932,BONOS Y OBLIG DEL ESTADO 4.2% 01/31/2037 144A,B05L4R2,147.21,10372.051268409112,-36.50407347716916,1526869.6672225054,Catalysm,2023-07-31
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.34,5269.04520228234,-49.63593306498084,944950.5665773147,Catalysm,2023-07-31
Government Bond,GB0031790826,UNITED KINGDOM I/L GILT 2% 01/26/2035 REGS,3179082,308.71,2545.609534341253,215.2385297329061,785855.1193464883,Catalysm,2023-07-31
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,366.28,3681.495045589183,533.3319343972782,1348458.005298406,Catalysm,2023-07-31
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.23,2832.7442445737734,34.781832523740015,351911.81750339986,Catalysm,2023-07-31
CASH,USDCURR,CASH,,,,,4542948.390435204,Catalysm,2023-07-31
