FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Equities,CPB,Campbell Soup Company,,50.15,151263.65284442063,81586.66969763163,7585872.190147694,APPLEBEAD,2023-05-31
Equities,ENPH,Enphase,,173.88,91035.10964170734,64854.37027645488,15829184.864500072,APPLEBEAD,2023-05-31
Equities,DRI,Darden Restaurants,,157.25,177972.04482969467,-98342.55725224782,27986104.04946949,APPLEBEAD,2023-05-31
Equities,IEX,IDEX Corporation,,197.96,295678.9405429755,48502.73016074785,58532603.06988743,APPLEBEAD,2023-05-31
Equities,ARE,Alexandria Real Estate Equities,,112.21,190787.06841621132,112135.20136742786,21408216.946983077,APPLEBEAD,2023-05-31
Equities,WAT,Waters Corporation,,251.22,139293.4135717783,1536509.069789424,34993291.35750215,APPLEBEAD,2023-05-31
Equities,LYB,LyondellBasell,,84.44,55662.50930443376,69361.18065902428,4700142.285666387,APPLEBEAD,2023-05-31
Equities,TFC,Truist,,29.97,152031.7440768531,19132.260132947114,4556391.369983287,APPLEBEAD,2023-05-31
Equities,SLB,Schlumberger,,42.6,178655.84751732374,137709.5484758103,7610739.104237991,APPLEBEAD,2023-05-31
Equities,DAL,Delta Air Lines,,36.25,32545.716563685877,-1873.3735664697688,1179782.225433613,APPLEBEAD,2023-05-31
Equities,HOLX,Hologic,,78.89,283454.7807104561,203549.9786846644,22361747.65024788,APPLEBEAD,2023-05-31
Equities,SEDG,SolarEdge,,284.83,168995.05107676637,9067.295372893645,48134860.39819536,APPLEBEAD,2023-05-31
Equities,EXR,Extra Space Storage,,141.72,181639.70420038255,24650.311518808383,25741978.87927822,APPLEBEAD,2023-05-31
Equities,BR,Broadridge Financial Solutions,,146.05,101759.58743051578,30810.62790204162,14861987.74422683,APPLEBEAD,2023-05-31
Equities,ODFL,Old Dominion,,310.04,102486.00910700664,-48235.412047439175,31774762.263536338,APPLEBEAD,2023-05-31
Equities,XYL,Xylem Inc.,,100.2,58809.9849274051,-14868.49930331865,5892760.489725991,APPLEBEAD,2023-05-31
Equities,PEP,PepsiCo,,181.08,29334.10147232848,-11410.348130352471,5311819.094609241,APPLEBEAD,2023-05-31
Equities,CSCO,Cisco,,49.3,134069.31716726147,45526.22630819128,6609617.33634599,APPLEBEAD,2023-05-31
Equities,FOXA,Fox Corporation (Class A),,31.2,172468.70965409576,55081.6567931167,5381023.741207788,APPLEBEAD,2023-05-31
Equities,BBY,Best Buy,,71.81,128540.5582879109,26956.29946998996,9230497.490654882,APPLEBEAD,2023-05-31
Government Bond,NL0011819040,NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.68,27154.32605013609,164.3007174056464,2842514.8509282456,APPLEBEAD,2023-05-31
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.76,7398.100366415894,0.0,908190.8009812152,APPLEBEAD,2023-05-31
Government Bond,ES0000012852,SPAIN I/L BOND 0.65 % 11/30/2027 144A ,BF0YM66,124.84,3611.792024846233,-19.24892659976977,450896.11638180376,APPLEBEAD,2023-05-31
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.27,1855.2435383457164,-55.65180695995278,430917.4166515596,APPLEBEAD,2023-05-31
Government Bond,GB00B421JZ66,UNITED KINGDOM I/L GILT 0.5% 03/22/2050 REGS,B421JZ6,311.61,3628.362233356761,-8.367485130135954,1130633.9555363003,APPLEBEAD,2023-05-31
Government Bond,AU0000XCLWV6,AUSTRALIAN GOVERNMENT 2.5% 09/20/2030 REGS,B3SSHY9,161.67,2445.358693848016,-14.975992000797053,395341.1400344087,APPLEBEAD,2023-05-31
Government Bond,GB00BNNGP882,UNITED KINGDOM I/L GILT 0.125% 03/22/2051 REGS,BNNGP88,213.0,1502.5403570615974,6.482198443069586,320041.0960541203,APPLEBEAD,2023-05-31
Government Bond,GB00BYMWG366,UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,219.99,4353.733845335197,28.771116302046703,957777.90863529,APPLEBEAD,2023-05-31
Government Bond,US912810FH69,TSY INFL IX N/B 3.875% 04/15/2029,2407096,234.87,7491.263114833695,43.78448318690764,1759472.96778099,APPLEBEAD,2023-05-31
Government Bond,BE0000331406,BELGIUM KINGDOM 3.75% 6/22/2045 REGS,BDT2DG4,164.2,11127.18748905256,53.11776205876613,1827084.1857024303,APPLEBEAD,2023-05-31
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.89,20639.27489303348,26.70241951456124,2495081.941818817,APPLEBEAD,2023-05-31
Government Bond,FR0014001N38,FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.79,2596.379408304132,-19.72701309529165,318809.4275456644,APPLEBEAD,2023-05-31
Government Bond,US912810RW09,TSY INFL IX N/B 0.875% 02/15/2047,BF0SHC9,154.93,6402.600188044599,281.7144082739987,991954.8471337496,APPLEBEAD,2023-05-31
Government Bond,US91282CDC29,TSY INFL IX N/B 0.125% 10/15/2026 ,BMHXXY0,110.39,12215.535273109868,69.1678438113611,1348472.9387985985,APPLEBEAD,2023-05-31
Government Bond,JP1300521G93,JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.04,6043187.239780223,6089.755961840692,592474076.9880531,APPLEBEAD,2023-05-31
Government Bond,IT0003745541,BUONI POLIENNALI DEL TES 2.4% 09/15/2035 144A,B03KSM4,179.74,4038.092945256491,-119.04755145214163,725806.8259804017,APPLEBEAD,2023-05-31
Government Bond,AU3TB0000135,AUSTRALIAN GOVERNMENT 4.8% 04/21/2027 REGS,B75M0X2,117.57,34602.79351367008,-188.72386147147995,4068250.433402192,APPLEBEAD,2023-05-31
Government Bond,ES00000127C8,SPAIN I/L BOND 1 % 11/30/2030 144A ,BWH62M0,132.65,4688.55095029208,-38.20108277044015,621936.2835562443,APPLEBEAD,2023-05-31
Government Bond,AU0000XCLWP8,AUSTRALIAN GOVERNMENT 3% 09/20/2025 REGS,B4RNSX8,149.76,4990.09286920821,-3.945315006398191,747316.3080926215,APPLEBEAD,2023-05-31
Government Bond,ES00000127G9,BONOS Y OBLIG DEL ESTADO 2.2% 10/31/2025 144A,BYYTKZ5,109.56,28162.945970152847,-431.86337462381584,3085532.360489946,APPLEBEAD,2023-05-31
Government Bond,JP1103451GC0,JAPAN (10 YEAR ISSUE) 0.1 % 12/20/2026 ,BYYNK79,100.83,5343402.309180103,-7964.63449274253,538775254.8346298,APPLEBEAD,2023-05-31
CASH,USDCURR,CASH,,,,,140952553.74513724,APPLEBEAD,2023-05-31
