FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Equities,MNST,X_Monster Beverage,,58.62,85719.26686853073,16642.736210456602,5024863.423833272,Wallington,2023-05-31
Equities,LNC,X_Lincoln Financial,,20.55,156435.20102602002,5516.3749994482205,3214743.3810847118,Wallington,2023-05-31
Equities,LOW,X_Lowe's,,200.18,114616.77563387834,115307.14284515796,22943986.146389768,Wallington,2023-05-31
Equities,WAB,X_Wabtec,,92.49,8012.261241248744,-4433.159545011143,741054.0422030963,Wallington,2023-05-31
Equities,EXPE,X_Expedia Group,,95.71,67227.13137187676,5686.375519680059,6434308.743602324,Wallington,2023-05-31
Equities,SHW,X_Sherwin-Williams,,227.28,92501.74589422722,15549.86245635723,21023796.80683996,Wallington,2023-05-31
Equities,GPC,X_Genuine Parts Company,,147.98,155446.9794889883,652178.9135374619,23003044.02478049,Wallington,2023-05-31
Equities,HWM,X_Howmet Aerospace,,42.71,78516.19778488905,-10351.716048347298,3353426.807392612,Wallington,2023-05-31
Equities,VRSN,X_Verisign,,223.32,71545.4025531695,-16384.33541970404,15977519.298173811,Wallington,2023-05-31
Equities,TGT,X_Target Corporation,,129.82,102084.7190741516,525161.7530669768,13252638.23020636,Wallington,2023-05-31
Equities,HON,X_Honeywell,,190.56,50686.82885880048,-13412.963656065904,9658882.10733302,Wallington,2023-05-31
Equities,DHI,X_D.R. Horton,,106.62,145860.4463588678,-43948.48289683864,15551640.790782483,Wallington,2023-05-31
Equities,LHX,X_L3Harris,,174.78,125193.85200768012,27892.5657810912,21881381.45390233,Wallington,2023-05-31
Equities,SJM,X_J.M. Smucker Company (The),,145.51,38521.9631040782,26262.954724388692,5605330.851274418,Wallington,2023-05-31
Equities,CMS,X_CMS Energy,,57.51,95143.07415925484,-3894.662904703091,5471678.194898745,Wallington,2023-05-31
Equities,ADI,X_Analog Devices,,176.84,150107.00260142848,-20619.81970122062,26544922.34003661,Wallington,2023-05-31
Equities,CAH,X_Cardinal Health,,81.86,35638.66141268121,1326.0556512891092,2917380.823242084,Wallington,2023-05-31
Equities,KO,X_Coca-Cola Company (The),,59.21,15914.525180787576,17499.631700690716,942299.0359544324,Wallington,2023-05-31
Equities,OMC,X_Omnicom Group,,87.54,69818.36236675413,19560.84286420488,6111899.441585656,Wallington,2023-05-31
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.39,24833.24909256628,257.0428289779378,2691675.8691432592,Wallington,2023-05-31
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.83,91053.5143747406,961.6686444307472,9545139.911904056,Wallington,2023-05-31
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,109.3,17258.35904525459,75.50637656091925,1886338.6436463264,Wallington,2023-05-31
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,451.47,4084.426260347621,-61.74455708835297,1843995.9237591408,Wallington,2023-05-31
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.7,35896.72315964713,677.567230317974,4153250.869571173,Wallington,2023-05-31
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.64,1481.1635403880962,-2.3003529116699832,571195.9077152654,Wallington,2023-05-31
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.22,2438.312792600926,10.531585488404234,349215.1581563046,Wallington,2023-05-31
Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,121.71,7208.909632683138,-256.4055004882526,877396.3913938646,Wallington,2023-05-31
Government Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,162.83,1221.458600594843,22.381174240040814,198890.10393485823,Wallington,2023-05-31
Government Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.97,8193.533239685044,62.17939298534593,1581106.1092620231,Wallington,2023-05-31
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.59,13806.69689257556,-52.72599240882977,2106763.8788381047,Wallington,2023-05-31
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.79,2515.2335107198924,-8.751232537049447,308845.5227812956,Wallington,2023-05-31
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.67,5927.355242086722,125.84267452827989,738963.3780309516,Wallington,2023-05-31
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,210.2,2122.6173682535164,-77.78134181732152,446174.17080688913,Wallington,2023-05-31
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.81,43346.9927768498,-1015.6952182029266,4413157.334611078,Wallington,2023-05-31
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.82,4995906.294256517,-56835.66656374849,488699553.7041724,Wallington,2023-05-31
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,126.07,6158.461666936871,-233.63394785408303,776397.2623507313,Wallington,2023-05-31
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.08,7097.347484235876,36.15036735327593,958709.6981705824,Wallington,2023-05-31
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,107.11,3921.034963690087,-1.3889329793643057,419982.0549608452,Wallington,2023-05-31
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,326.05,3490.8409909247584,-0.5336589366481604,1138188.7050910175,Wallington,2023-05-31
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,207.1,1587.0504908730493,-79.63095445432944,328678.1566598085,Wallington,2023-05-31
Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,7040582,153.98,14051.495958150244,-261.4428997543652,2163649.347635974,Wallington,2023-05-31
Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,B1N0ZF3,157.87,2716.210082247717,-22.06119922344493,428808.0856844471,Wallington,2023-05-31
Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,BDSTKV0,156.04,1979.459954543576,8.066827144195837,308874.9313069795,Wallington,2023-05-31
CASH,USDCURR,X_CASH,,,,,96613876.24016447,Wallington,2023-05-31
