FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Equities,EQT,EQT,,40.09,110057.58520943476,-49054.38130187183,4412208.591046239,LEEDER,2022-09-30
Equities,REGN,Regeneron,,688.87,123224.63061671663,-1474362.1618661024,84885751.29293759,LEEDER,2022-09-30
Equities,ABC,AmerisourceBergen,,133.77,184857.56028828197,206096.7067300261,24728395.83976348,LEEDER,2022-09-30
Equities,MA,Mastercard,,282.57,110284.30222188204,89568.51470861764,31163035.278837204,LEEDER,2022-09-30
Equities,CDW,CDW,,154.16,56450.07712960372,51509.58064780215,8702343.89029971,LEEDER,2022-09-30
Equities,WRK,WestRock,,29.85,124027.15638275832,-26294.25550435018,3702210.618025336,LEEDER,2022-09-30
Equities,SEDG,SolarEdge,,231.46,185020.09818983037,-231885.4062470104,42824751.927018136,LEEDER,2022-09-30
Equities,BA,Boeing,,121.08,78043.7660288113,-286513.4851386149,9449539.190768473,LEEDER,2022-09-30
Equities,ODFL,Old Dominion,,247.91,129510.16716751884,-273190.7049794714,32106865.542499594,LEEDER,2022-09-30
Equities,LNC,Lincoln Financial,,41.24,15550.114973403335,-234.77013843169263,641286.7415031537,LEEDER,2022-09-30
Equities,PCAR,Paccar,,53.54,119152.08488987102,-16316.690601462567,6379402.625003695,LEEDER,2022-09-30
Equities,LMT,Lockheed Martin,,378.94,54577.65361827133,215665.9105238359,20681656.062107734,LEEDER,2022-09-30
Equities,XEL,Xcel Energy,,62.54,43791.79256695676,-61500.555132482725,2738738.7071374757,LEEDER,2022-09-30
Equities,AAP,Advance Auto Parts,,152.25,15394.38022154151,-9429.34988835384,2343794.388729695,LEEDER,2022-09-30
Equities,VRSK,Verisk,,169.66,8012.962811585327,-14899.38960759744,1359479.2706135667,LEEDER,2022-09-30
Equities,WTW,Willis Towers Watson,,198.81,125242.54317255154,-24663.515934776256,24899470.00813497,LEEDER,2022-09-30
Equities,CRM,Salesforce,,143.84,42068.05476082296,-34020.99423514605,6051068.996796775,LEEDER,2022-09-30
Equities,DOV,Dover Corporation,,115.34,176219.28146514195,-102209.68484169184,20325131.924189474,LEEDER,2022-09-30
Equities,FSLR,First Solar,,132.27,163988.69371050288,-98073.55015669118,21690784.517088216,LEEDER,2022-09-30
Equities,MTB,M&T Bank,,171.78,3336.6580414690616,1543.642860454419,573171.1183635554,LEEDER,2022-09-30
Equities,COST,Costco,,468.73,54382.24748751418,-334943.25533359894,25490590.86482252,LEEDER,2022-09-30
Equities,PARA,Paramount Global,,18.53,92282.18456324367,-23115.397749347136,1709988.8799569055,LEEDER,2022-09-30
Equities,HCA,HCA Healthcare,,182.54,92057.92652056264,-93001.67911684548,16804253.907063503,LEEDER,2022-09-30
Equities,FICO,Fair Isaac,,412.01,205299.3857833241,-387684.0421433589,84585399.93658736,LEEDER,2022-09-30
Equities,TPR,"Tapestry, Inc.",,27.81,66806.27419709742,-59914.96224781644,1857882.485421279,LEEDER,2022-09-30
Equities,EIX,Edison International,,54.76,42634.35549798789,41926.221384706354,2334657.3070698166,LEEDER,2022-09-30
Equities,MSFT,Microsoft,,230.67,117263.35021242258,-108558.59723993477,27049136.993499517,LEEDER,2022-09-30
Equities,MSCI,MSCI,,417.37,124264.4469652004,-377839.6386498769,51864252.22986569,LEEDER,2022-09-30
Equities,EG,Everest Re,,258.68,52589.16673397243,4275.328766901316,13603765.65074399,LEEDER,2022-09-30
Equities,EXR,Extra Space Storage,,166.33,178245.80041515868,-341710.24177149934,29647623.983053345,LEEDER,2022-09-30
Equities,TJX,TJX Companies,,61.14,87492.76718388041,-231.53659318908927,5349307.785622449,LEEDER,2022-09-30
Equities,J,Jacobs Solutions,,107.79,95573.76149233169,-25644.571102412272,10301895.751258433,LEEDER,2022-09-30
Equities,WEC,WEC Energy Group,,86.47,126550.87901950863,238658.3843745697,10942854.508816913,LEEDER,2022-09-30
Equities,NI,NiSource,,24.29,79753.15984464202,5138.914850521938,1937204.2526263548,LEEDER,2022-09-30
Equities,IR,Ingersoll Rand,,43.2,151754.8273295088,-14411.67754416196,6555808.540634781,LEEDER,2022-09-30
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,106.96,13460.089979076389,799.1764820326889,1439691.2241620102,LEEDER,2022-09-30
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.3,7847.165026401753,322.227139223375,959708.2827289344,LEEDER,2022-09-30
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.06,3141.10836480747,-266.8799947360201,373980.36191397737,LEEDER,2022-09-30
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.82,5181.1861177628925,88.49437110482103,859144.2820474429,LEEDER,2022-09-30
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.25,4815.102468731679,-369.8521119514867,1046081.0113319572,LEEDER,2022-09-30
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.68,14998.652163223338,20.977135892616708,1810037.3430577929,LEEDER,2022-09-30
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.49,5291.214535830699,-361.78128390624175,965593.7406437442,LEEDER,2022-09-30
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.76,4448.295717504929,-114.79181934692222,732901.2024161121,LEEDER,2022-09-30
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.5,1241483.3263888066,2476.7747159875403,114837207.6909646,LEEDER,2022-09-30
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.92,5249.689819857164,63.25917310313801,708288.1504951285,LEEDER,2022-09-30
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.77,7136146.201026291,3850.053900043813,819015499.4917873,LEEDER,2022-09-30
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,87.9,5589.410652255179,33.49428387087513,491309.1963332303,LEEDER,2022-09-30
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,317.5,4611.195190257744,-565.6861851472808,1464054.4729068335,LEEDER,2022-09-30
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.46,10061.560025023447,-426.5047539248943,1473616.0812649345,LEEDER,2022-09-30
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,365.64,3719.4560175953206,198.08948879494116,1359981.898273553,LEEDER,2022-09-30
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.9,1980.8422746115048,32.60459701935316,459357.323482408,LEEDER,2022-09-30
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.74,1471.1030042964098,-56.21287902596033,167323.25570867365,LEEDER,2022-09-30
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.02,26473.16338885776,-1529.944311638185,2859631.1092644148,LEEDER,2022-09-30
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.56,47132.71669498555,-596.6166670250993,4598267.84076279,LEEDER,2022-09-30
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,123.91,2834.744131920845,-104.77105892925027,351253.1453863119,LEEDER,2022-09-30
CASH,USDCURR,CASH,,,,,158268652.70812106,LEEDER,2022-09-30
