FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.85,5033.520080600525,-289.9293189341342,678770.1828689808,Leeder,2022-12-31
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.83,7297278.086472585,-32511.56626704114,837946442.6696469,Leeder,2022-12-31
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,88.08,5692.08575608471,330.6138343310949,501358.91339594126,Leeder,2022-12-31
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,318.45,4809.781589343643,1012.3868113208352,1531674.947126483,Leeder,2022-12-31
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.89,10302.39523838837,-585.2604447861627,1513318.8365668675,Leeder,2022-12-31
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,366.57,3743.689393425656,-79.10728519159572,1372324.2209480428,Leeder,2022-12-31
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,232.26,2019.3624736217096,48.91672211040756,469017.1281233783,Leeder,2022-12-31
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.92,1464.076394418165,-118.64505530585448,166787.5828521173,Leeder,2022-12-31
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.22,27072.189203996524,-267.133133778104,2929752.315656504,Leeder,2022-12-31
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.74,46664.96922803785,-2382.6483214316627,4561034.092348419,Leeder,2022-12-31
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.19,2944.027829001305,20.83310584185708,365618.8160836721,Leeder,2022-12-31
CASH,USDCURR,CASH,,,,,141286048.75417838,Leeder,2022-12-31
