FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Equities,MAS,X_Masco,,49.76,115053.46285792744,-27695.366924829326,5725060.311810469,WALLINGTON,2022-08-31
Equities,FOX,X_Fox Corporation (Class B),,31.38,146009.5515192532,-8044.916295930708,4581779.726674166,WALLINGTON,2022-08-31
Equities,CSX,X_CSX,,31.33,56752.82921243057,-7875.793522240632,1778066.13922545,WALLINGTON,2022-08-31
Equities,MKC,X_McCormick & Company,,82.49,42306.654503811886,-6611.30817899983,3489875.9300194425,WALLINGTON,2022-08-31
Equities,QRVO,X_Qorvo,,89.78,60880.30770060734,3439.1173732517123,5465834.025360527,WALLINGTON,2022-08-31
Equities,HST,X_Host Hotels & Resorts,,17.22,4127.478488176769,382.308746792522,71075.17956640395,WALLINGTON,2022-08-31
Equities,CDAY,X_Ceridian,,59.64,12382.435464530306,-513.3408056875427,738488.4511045875,WALLINGTON,2022-08-31
Equities,SEE,X_Sealed Air,,52.92,103186.96220441922,7966.53789502157,5460654.039857865,WALLINGTON,2022-08-31
Equities,MNST,X_Monster Beverage,,44.42,88224.85268477844,11261.035414635431,3918947.9562578574,WALLINGTON,2022-08-31
Equities,LNC,X_Lincoln Financial,,43.25,153232.63887356257,-46248.511878320336,6627311.631281581,WALLINGTON,2022-08-31
Equities,LOW,X_Lowe's,,190.25,112989.72361383906,-37206.204161737965,21496294.91753288,WALLINGTON,2022-08-31
Equities,WAB,X_Wabtec,,87.08,8254.956976353538,-2320.528184086688,718841.6535008661,WALLINGTON,2022-08-31
Equities,EXPE,X_Expedia Group,,102.65,69135.26467696088,3910.139569130051,7096734.919090035,WALLINGTON,2022-08-31
Equities,SHW,X_Sherwin-Williams,,229.77,94932.0052280657,-947.9776525258144,21812526.84125265,WALLINGTON,2022-08-31
Equities,GPC,X_Genuine Parts Company,,152.52,151168.89962947418,171639.87916248725,23056280.571487404,WALLINGTON,2022-08-31
Equities,HWM,X_Howmet Aerospace,,35.29,78422.09127535862,-902.186860511256,2767515.601107405,WALLINGTON,2022-08-31
Equities,VRSN,X_Verisign,,182.22,70683.06911002717,11584.969705183636,12879868.85322915,WALLINGTON,2022-08-31
Equities,TGT,X_Target Corporation,,155.95,99575.41852726456,55707.35528953335,15528786.519326909,WALLINGTON,2022-08-31
Equities,HON,X_Honeywell,,185.44,52109.41591323171,-13325.883162224443,9663170.086949687,WALLINGTON,2022-08-31
Equities,DHI,X_D.R. Horton,,70.46,147557.35595231949,-46405.83502892428,10396891.30040043,WALLINGTON,2022-08-31
Equities,LHX,X_L3Harris,,223.23,126919.96351143564,73100.84651764018,28332343.45465778,WALLINGTON,2022-08-31
Equities,SJM,X_J.M. Smucker Company (The),,136.18,37663.24120461302,6228.8800173805885,5128980.187244201,WALLINGTON,2022-08-31
Equities,CMS,X_CMS Energy,,65.39,94416.0704170436,-6527.760292809877,6173866.84457048,WALLINGTON,2022-08-31
Equities,ADI,X_Analog Devices,,149.44,150137.03000742997,15848.469731593925,22436477.76431033,WALLINGTON,2022-08-31
Equities,CAH,X_Cardinal Health,,68.93,36631.37158256883,1090.1155082146884,2525000.4431864694,WALLINGTON,2022-08-31
Equities,KO,X_Coca-Cola Company (The),,59.91,15478.044330662884,2387.3464452939947,927289.6358500134,WALLINGTON,2022-08-31
Equities,OMC,X_Omnicom Group,,64.62,69651.19948798297,16908.98910306856,4500860.51091346,WALLINGTON,2022-08-31
Government Bond,ES0000012B39,X_BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.62,25101.83876737722,332.24559142541125,2726561.726912514,WALLINGTON,2022-08-31
Government Bond,DK0009923807,X_KINGDOM OF DENMARK 0.5 % 11/15/2029 144A ,BJK1TG4,104.92,89707.89593570503,467.5580452911853,9412152.441574171,WALLINGTON,2022-08-31
Government Bond,SG7U32949426,X_SINGAPORE GOVERNMENT 2.875% 09/01/2030 ,B61HV19,109.37,16891.80683689399,113.67811011331112,1847456.913751096,WALLINGTON,2022-08-31
Government Bond,GB00B0CNHZ09,X_UNITED KINGDOM I/L GILT 1.25% 11/22/2055 REGS,B0CNHZ0,451.65,3968.1591959075295,-360.4665595855891,1792219.100831636,WALLINGTON,2022-08-31
Government Bond,IT0004513641,X_BUONI POLIENNALI DEL TES 5% 03/01/2025 144A,B66W7L1,115.81,35850.11800623902,181.5613454901776,4151802.166302541,WALLINGTON,2022-08-31
Government Bond,GB0008932666,X_UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.85,1465.192937370755,-47.13651483814613,565344.6948845059,WALLINGTON,2022-08-31
Government Bond,GB00BNNGP551,X_UNITED KINGDOM I/L GILT 0.125% 08/10/2031 REGS,BNNGP55,143.27,2507.5203543818657,11.85642786685524,359252.4411722899,WALLINGTON,2022-08-31
Government Bond,DE0001030567,X_DEUTSCHLAND I/L BOND 0.1 % 4/15/2026 REGS,BWBXZW8,121.66,7003.701187878302,-21.787110205661136,852070.2865172742,WALLINGTON,2022-08-31
Government Bond,NL0010721999,X_NETHERLANDS GOVERNMENT 2.75 % 01/15/2047 144A ,BJZ2W85,162.82,1203.2889376365313,-5.391456149061904,195919.50482598,WALLINGTON,2022-08-31
Government Bond,SE0000556599,X_SWEDEN I/L BOND 3.5 % 12/01/2028 144A ,5681217,192.83,8224.787431926365,178.50851897791614,1585985.760498361,WALLINGTON,2022-08-31
Government Bond,GB00B6460505,X_UNITED KINGDOM GILT 4.25% 12/07/2040 REGS,B646050,152.67,13416.283055655971,27.918112938724896,2048263.934106997,WALLINGTON,2022-08-31
Government Bond,FR0014001N38,X_FRANCE (GOVT OF) 0.1% 07/25/2031 0.0% 144A,BN4Q1D4,122.95,2486.145607116628,0.0115619605639117,305671.6023949894,WALLINGTON,2022-08-31
Government Bond,IT0005246134,X_BUONI POLIENNALI DEL TES 1.3% 05/15/2028 144A,BYXYY37,124.9,5902.564471307232,36.54121972838584,737230.3024662733,WALLINGTON,2022-08-31
Government Bond,CA135087XQ21,X_CANADIAN GOVERNMENT RRB 3.0% 12/01/2036,2740081,210.33,2085.2906653438613,-6.016138909475036,438599.1856417744,WALLINGTON,2022-08-31
Government Bond,FR0013415627,X_FRANCE (GOVT OF) 0% 03/25/2025REGS ,BGRX2V8,101.8,42092.63233331695,-723.4895945724725,4285029.971531665,WALLINGTON,2022-08-31
Government Bond,JP1300671L78,X_JAPAN (30 YEAR ISSUE) 0.6 % 06/20/2050 ,BMVQTR0,97.89,5120330.321058231,-6585.206932056879,501229135.1283903,WALLINGTON,2022-08-31
Government Bond,US912810SV17,X_TSY INFL IX N/B 0.125% 02/15/2051 ,BMT9GR0,125.97,5981.411875424311,44.89140890937504,753478.4539472004,WALLINGTON,2022-08-31
Government Bond,IT0004243512,X_BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,135.03,6985.578232515626,-57.31562131546173,943262.628736585,WALLINGTON,2022-08-31
Government Bond,NL0012818504,X_NETHERLANDS GOVERNMENT 0.75 % 07/15/2028 144A ,BFM0LR6,107.19,3858.147164902181,-15.327815147571927,413554.7946058648,WALLINGTON,2022-08-31
Government Bond,GB00BD9MZZ71,X_UNITED KINGDOM I/L GILT 0.125% 11/22/2065 REGS,BD9MZZ7,326.19,3557.726244317936,-94.99921369539736,1160494.7236340677,WALLINGTON,2022-08-31
Government Bond,CA135087VS05,X_CANADIAN GOVERNMENT RRB 4.3% 12/01/2026,2210799,207.44,1546.832837108235,-39.75005668038607,320875.00372973224,WALLINGTON,2022-08-31
Government Bond,ES0000012411,X_BONOS Y OBLIG DEL ESTADO 5.75% 07/30/2032,7040582,154.22,14132.048635371864,-75.02452520595246,2179444.5405470487,WALLINGTON,2022-08-31
Government Bond,AT0000A04967,X_REPUBLIC OF AUSTRIA 4.15 % 03/15/2037 144A ,B1N0ZF3,158.02,2669.231605982426,-32.98356508641066,421791.978377343,WALLINGTON,2022-08-31
Government Bond,AU000XCLWAF4,X_AUSTRALIAN GOVERNMENT 2% 08/21/2035 REGS,BDSTKV0,156.28,1991.8091714062944,1.4837675535821304,311279.9373073757,WALLINGTON,2022-08-31
CASH,USDCURR,X_CASH,,,,,67449574.93857579,WALLINGTON,2022-08-31
