FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Equities,JBHT,FIN-J.B. Hunt,,172.47,127000.66829219712,-50903.13976627772,21903805.260355234,Trustmind,2022-08-31
Equities,MPC,FIN-Marathon Petroleum,,98.37,23915.710262816337,16705.178982610796,2352588.4185532434,Trustmind,2022-08-31
Equities,MAR,FIN-Marriott International,,152.14,208643.95505146668,-30621.404200265748,31743091.321530137,Trustmind,2022-08-31
Equities,LLY,FIN-Eli Lilly and Company,,298.04,162461.8938543041,233167.50499156228,48420142.8443368,Trustmind,2022-08-31
Equities,TXN,FIN-Texas Instruments,,160.37,127825.34795643216,-18788.235172821976,20499351.051773027,Trustmind,2022-08-31
Equities,ITW,FIN-Illinois Tool Works,,190.26,166585.29217547932,147384.14031671465,31694517.68930669,Trustmind,2022-08-31
Equities,BBY,FIN-Best Buy,,67.45,79169.24776656443,7291.874480604683,5339965.761854771,Trustmind,2022-08-31
Equities,BEN,FIN-Franklin Templeton,,24.88,141020.2225841929,27594.847520903524,3508583.1378947194,Trustmind,2022-08-31
Equities,IQV,FIN-IQVIA,,212.66,136072.14459878262,5229.997015502671,28937102.27037711,Trustmind,2022-08-31
Equities,UAL,FIN-United Airlines Holdings,,35.01,211942.6737084069,-12496.769670703476,7420113.006531323,Trustmind,2022-08-31
Equities,MO,FIN-Altria,,41.47,86591.36474467984,2505.6666395944094,3590943.895961873,Trustmind,2022-08-31
Equities,ZTS,FIN-Zoetis,,155.16,199572.4787448812,-21644.21396494948,30965665.80205576,Trustmind,2022-08-31
Equities,INVH,FIN-Invitation Homes,,35.2,174832.0888178298,19757.855688508564,6154089.52638761,Trustmind,2022-08-31
Equities,ON,FIN-ON Semiconductor,,68.77,246579.2196062788,156976.588760943,16957252.932323795,Trustmind,2022-08-31
Equities,HD,FIN-Home Depot (The),,282.59,18142.95261317101,1571.603533614885,5127016.978955997,Trustmind,2022-08-31
Equities,PRU,FIN-Prudential Financial,,90.87,148442.3395623083,66683.68028529432,13488955.396026956,Trustmind,2022-08-31
Equities,APTV,FIN-Aptiv,,93.43,135247.46493454758,-9631.731118139443,12636170.648834782,Trustmind,2022-08-31
Equities,VICI,FIN-Vici Properties,,31.43,171533.3701608896,9039.28740966887,5391293.82415676,Trustmind,2022-08-31
Equities,ESS,FIN-Essex Property Trust,,254.46,149267.01922654334,-80142.89139279597,37982485.71238622,Trustmind,2022-08-31
Equities,TAP,FIN-Molson Coors Beverage Company,,50.21,42883.3425402224,2469.638528634383,2153172.628944567,Trustmind,2022-08-31
Equities,CPB,FIN-Campbell Soup Company,,48.94,108033.03601479104,21188.40739816112,5287136.782563874,Trustmind,2022-08-31
Equities,FANG,FIN-Diamondback Energy,,127.27,43708.02220445745,-11218.53440921494,5562719.985961299,Trustmind,2022-08-31
Equities,K,FIN-Kellogg's,,70.88,172358.04982512465,-58.804035133450846,12216738.571604837,Trustmind,2022-08-31
Equities,DLTR,FIN-Dollar Tree,,135.68,44532.70186869249,35844.96499547402,6042196.989544198,Trustmind,2022-08-31
Equities,CVX,FIN-Chevron Corporation,,152.5,53604.178175278,-8342.287858163492,8174637.171729895,Trustmind,2022-08-31
Equities,DFS,FIN-Discover Financial,,97.92,86591.36474467984,49324.30123588081,8479026.435799051,Trustmind,2022-08-31
Government Bond,IT0005387052,FIN-BUONI POLIENNALI DEL TES 0.4% 05/15/2030 144A,BK5MSX9,114.74,3220.1860030864905,-35.72664564880622,369484.1419941439,Trustmind,2022-08-31
Government Bond,JP1300521G93,FIN-JAPAN (30 YEAR ISSUE) 0.5 % 09/20/2046 ,BD8CPW5,98.11,7423092.647763639,74103.01720350183,728279619.6720906,Trustmind,2022-08-31
Government Bond,SE0008014062,FIN-SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.67,7843.524035762453,-215.57262503005495,962165.09346698,Trustmind,2022-08-31
Government Bond,US9128285W63,FIN-TSY INFL IX N/B 0.875% 01/15/2029,BJB9TW3,127.07,12918.636868154465,-66.00541954715416,1641571.1868363875,Trustmind,2022-08-31
Government Bond,US9128282L36,FIN-TSY INFL IX N/B 0.375% 07/15/2027 ,BYZ6DQ7,125.92,13735.188781373194,47.801102243650114,1729534.9713505125,Trustmind,2022-08-31
Government Bond,IT0005024234,FIN-BUONI POLIENNALI DEL TES 3.5% 03/01/2030 144A,BMNDJV3,121.05,20978.02564240922,-99.42944076350892,2539390.004013636,Trustmind,2022-08-31
Government Bond,FR0000188799,FIN-FRANCE (GOVT OF) 3.15 % 07/25/2032 REGS ,7453317,209.91,3396.429596764184,-41.15010414465732,712944.5366567699,Trustmind,2022-08-31
Government Bond,NL0011819040,FIN-NETHERLANDS GOVERNMENT 0.5 % 07/15/2026 144A ,BZ571P2,104.59,29576.98319890777,-268.3911196208164,3093456.672773764,Trustmind,2022-08-31
Government Bond,FR0013238268,FIN-FRANCE (GOVT OF) 0.1% 03/01/2028 REGS,BDCKIW3,120.21,4827.375791560967,-1.9370741745439184,580298.8439035438,Trustmind,2022-08-31
Government Bond,GB00BBJNQY21,FIN-UNITED KINGDOM GILT 3.5% 07/22/2068 REGS,BBJNQY2,196.38,7840.837791691156,23.80719614317088,1539783.7255323092,Trustmind,2022-08-31
Government Bond,GB00B7RN0G65,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2044 REGS,B7RN0G6,225.11,5760.999742346344,-0.4618554605623206,1296858.6519995856,Trustmind,2022-08-31
Government Bond,US912810FH69,FIN-TSY INFL IX N/B 3.875% 04/15/2029,2407096,235.0,5920.1349858094245,44.4887449896225,1391231.7216652147,Trustmind,2022-08-31
Government Bond,DE0001030559,FIN-DEUTSCHLAND I/L BOND 0.5 % 4/15/2030 REGS,BLM7VX5,136.35,7591.555319485631,-15.087118245123015,1035108.5678118656,Trustmind,2022-08-31
Government Bond,GB00BYMWG366,FIN-UNITED KINGDOM I/L GILT 0.125% 03/22/2046 REGS,BYMWG36,220.1,4206.14916017091,32.02196988871002,925773.4301536174,Trustmind,2022-08-31
Government Bond,GB0008932666,FIN-UNITED KINGDOM I/L GILT 4.125% 07/22/2030 REGS,893266,385.85,1337.0282974824158,-10.38827322747312,515892.3685835902,Trustmind,2022-08-31
Government Bond,US912810FS25,FIN-TSY INFL IX N/B 2% 01/15/2026,BZ56W67,161.69,7355.777818484591,-105.32801024502044,1189355.7154707734,Trustmind,2022-08-31
Government Bond,SE0007045745,FIN-SWEDEN I/L BOND 0.125 % 06/01/2032 144A ,BX3JD83,139.2,6208.585858624372,11.9038005063421,864235.1515205125,Trustmind,2022-08-31
Government Bond,ES00000128E2,FIN-BONOS Y OBLIG DEL ESTADO 3.5% 07/30/2066 144A,BYZK819,150.98,2321.54129743691,13.526743947670743,350506.30508702464,Trustmind,2022-08-31
Government Bond,FR0013209871,FIN-FRANCE (GOVT OF) 0.1% 07/25/2047 0.0% 144A,BYX4Z34,152.42,3819.724769217226,64.78909989936378,582202.4493240896,Trustmind,2022-08-31
CASH,USDCURR,FIN-CASH,,,,,94177801.82274158,Trustmind,2022-08-31
