FINANCIAL TYPE,SYMBOL,SECURITY NAME,SEDOL,PRICE,QUANTITY,REALISED P/L,MARKET VALUE,FUND,DATETIME
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.42,7881.693473276505,75.73239347862405,964876.9149985096,LEEDER,2023-08-31
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.34,3295.541634817466,-38.73701189416617,393289.9386991164,LEEDER,2023-08-31
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,166.0,5154.976983463557,-122.1037315592529,855726.1792549505,LEEDER,2023-08-31
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.48,5052.072989899097,52.29182481712746,1098724.8338432554,LEEDER,2023-08-31
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.72,14761.910201006627,8.390854357046706,1782057.79946552,LEEDER,2023-08-31
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.74,5365.225147460132,-1.469328319112429,980441.2434468644,LEEDER,2023-08-31
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.82,4574.088795265305,-7.845159688281389,753901.3152356275,LEEDER,2023-08-31
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.7,1243960.1011047943,11046.415233306545,115315101.37241444,LEEDER,2023-08-31
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.94,5088.461083214445,-37.17503354436473,686636.9385689573,LEEDER,2023-08-31
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.92,7109766.202081544,-48482.16022277534,817054331.9432111,LEEDER,2023-08-31
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,87.96,5682.650746543618,76.86757773183417,499845.9596659766,LEEDER,2023-08-31
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,317.84,4736.143092074948,-41.07127799275258,1505335.7203851014,LEEDER,2023-08-31
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.61,10187.123683273536,-171.36351720191627,1493534.203204733,LEEDER,2023-08-31
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,365.96,3703.6676060694967,85.77146354495594,1355394.197117193,LEEDER,2023-08-31
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.8,1977.3047053146493,7.075138593704673,458339.2306919357,LEEDER,2023-08-31
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.93,1511.319133174025,3.363802601287662,172184.58884251668,LEEDER,2023-08-31
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.14,26575.699339196824,88.6396307536449,2873896.1265407447,LEEDER,2023-08-31
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.76,48478.68389579425,-23.148726680619795,4739276.137652846,LEEDER,2023-08-31
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.06,2954.4083384865203,24.0193455588477,366523.8984726377,LEEDER,2023-08-31
CASH,USDCURR,CASH,,,,,156182837.9722998,LEEDER,2023-08-31
